"ComputerName","Enabled","Name","DisplayName","Description","DisplayGroup","Group","Profile","Direction","Action","EdgeTraversalPolicy","LooseSourceMapping","LocalOnlyMapping","Owner","EnforcementStatus","Status","PrimaryStatus","PolicyStoreSource","PolicyStoreSourceType","PSComputerName","RunspaceId","PSShowComputerName"
"WIN10-01","1","WirelessDisplay-Out-TCP","Wireless Display (TCP-Out)","Outbound rule for Wireless Display [TCP]","Wireless Display","@wifidisplay.dll,-100","Any","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","WirelessDisplay-Out-UDP","Wireless Display (UDP-Out)","Outbound rule for Wireless Display [UDP]","Wireless Display","@wifidisplay.dll,-100","Any","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","WirelessDisplay-Infra-In-TCP","Wireless Display Infrastructure Back Channel (TCP-In)","Inbound rule for Wireless Display Infrastructure back channel [TCP]","Wireless Display","@wifidisplay.dll,-100","Any","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","Collab-P2PHost-In-TCP","Windows Peer to Peer Collaboration Foundation (TCP-In)","Inbound rule for the Windows Peer to Peer Collaboration Foundation for Peer to Peer Communication. [TCP]","Windows Peer to Peer Collaboration Foundation","@FirewallAPI.dll,-32002","Any","1","2","3","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","Collab-P2PHost-Out-TCP","Windows Peer to Peer Collaboration Foundation (TCP-Out)","Outbound rule for the Windows Peer to Peer Collaboration Foundation for Peer to Peer Communication. [TCP]","Windows Peer to Peer Collaboration Foundation","@FirewallAPI.dll,-32002","Any","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","Collab-P2PHost-WSD-In-UDP","Windows Peer to Peer Collaboration Foundation (WSD-In)","Inbound rule for the Windows Peer to Peer Collaboration Foundation to discover devices via WSDAPI. [UDP 3702]","Windows Peer to Peer Collaboration Foundation","@FirewallAPI.dll,-32002","Any","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","Collab-P2PHost-WSD-Out-UDP","Windows Peer to Peer Collaboration Foundation (WSD-Out)","Outbound rule for the Windows Peer to Peer Collaboration Foundation to discover devices via WSDAPI. [UDP 3702]","Windows Peer to Peer Collaboration Foundation","@FirewallAPI.dll,-32002","Any","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","Collab-PNRP-In-UDP","Windows Peer to Peer Collaboration Foundation (PNRP-In)","Inbound rule for the Windows Peer to Peer Collaboration Foundation to allow Peer Name Resolution. [UDP 3540]","Windows Peer to Peer Collaboration Foundation","@FirewallAPI.dll,-32002","Any","1","2","3","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","Collab-PNRP-Out-UDP","Windows Peer to Peer Collaboration Foundation (PNRP-Out)","Outbound rule for the Windows Peer to Peer Collaboration Foundation to allow Peer Name Resolution. [UDP 3540]","Windows Peer to Peer Collaboration Foundation","@FirewallAPI.dll,-32002","Any","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","Collab-PNRP-SSDPSrv-In-UDP","Windows Peer to Peer Collaboration Foundation (SSDP-In)","Inbound rule for the Windows Peer to Peer Collaboration Foundation to allow use of the Simple Service Discovery Protocol. [UDP 1900]","Windows Peer to Peer Collaboration Foundation","@FirewallAPI.dll,-32002","Any","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","Collab-PNRP-SSDPSrv-Out-UDP","Windows Peer to Peer Collaboration Foundation (SSDP-Out)","Outbound rule for the Windows Peer to Peer Collaboration Foundation to allow use of the Simple Service Discovery Protocol. [UDP 1900]","Windows Peer to Peer Collaboration Foundation","@FirewallAPI.dll,-32002","Any","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","Microsoft-Windows-Enrollment-WinRT-TCP-Out","Windows Device Management Enrollment Service (TCP out)","Allow outbound TCP traffic from Windows Device Management Enrollment Service","Windows Device Management","@FirewallAPI.dll,-37502","Any","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","DIAL-Protocol-Server-In-TCP-NoScope","DIAL protocol server (HTTP-In)","Inbound rule for DIAL protocol server to allow remote control of Apps using HTTP. [TCP 10247]","DIAL protocol server","@FirewallAPI.dll,-37101","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","DIAL-Protocol-Server-HTTPSTR-In-TCP-LocalSubnetScope","DIAL protocol server (HTTP-In)","Inbound rule for DIAL protocol server to allow remote control of Apps using HTTP. [TCP 10247]","DIAL protocol server","@FirewallAPI.dll,-37101","Private","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","WMI-RPCSS-In-TCP-NoScope","Windows Management Instrumentation (DCOM-In)","Inbound rule to allow DCOM traffic for remote Windows Management Instrumentation. [TCP 135]","Windows Management Instrumentation (WMI)","@FirewallAPI.dll,-34251","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","WMI-WINMGMT-In-TCP-NoScope","Windows Management Instrumentation (WMI-In)","Inbound rule to allow WMI traffic for remote Windows Management Instrumentation. [TCP]","Windows Management Instrumentation (WMI)","@FirewallAPI.dll,-34251","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","WMI-WINMGMT-Out-TCP-NoScope","Windows Management Instrumentation (WMI-Out)","Outbound rule to allow WMI traffic for remote Windows Management Instrumentation. [TCP]","Windows Management Instrumentation (WMI)","@FirewallAPI.dll,-34251","Domain","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","WMI-ASYNC-In-TCP-NoScope","Windows Management Instrumentation (ASync-In)","Inbound rule to allow Asynchronous WMI traffic for remote Windows Management Instrumentation. [TCP]","Windows Management Instrumentation (WMI)","@FirewallAPI.dll,-34251","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","WMI-RPCSS-In-TCP","Windows Management Instrumentation (DCOM-In)","Inbound rule to allow DCOM traffic for remote Windows Management Instrumentation. [TCP 135]","Windows Management Instrumentation (WMI)","@FirewallAPI.dll,-34251","Private, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","WMI-WINMGMT-In-TCP","Windows Management Instrumentation (WMI-In)","Inbound rule to allow WMI traffic for remote Windows Management Instrumentation. [TCP]","Windows Management Instrumentation (WMI)","@FirewallAPI.dll,-34251","Private, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","WMI-WINMGMT-Out-TCP","Windows Management Instrumentation (WMI-Out)","Outbound rule to allow WMI traffic for remote Windows Management Instrumentation. [TCP]","Windows Management Instrumentation (WMI)","@FirewallAPI.dll,-34251","Private, Public","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","WMI-ASYNC-In-TCP","Windows Management Instrumentation (ASync-In)","Inbound rule to allow Asynchronous WMI traffic for remote Windows Management Instrumentation. [TCP]","Windows Management Instrumentation (WMI)","@FirewallAPI.dll,-34251","Private, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","WINRM-HTTP-In-TCP-NoScope","Windows Remote Management (HTTP-In)","Inbound rule for Windows Remote Management via WS-Management. [TCP 5985]","Windows Remote Management","@FirewallAPI.dll,-30267","Domain, Private","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","WINRM-HTTP-In-TCP","Windows Remote Management (HTTP-In)","Inbound rule for Windows Remote Management via WS-Management. [TCP 5985]","Windows Remote Management","@FirewallAPI.dll,-30267","Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","WINRM-HTTP-Compat-In-TCP-NoScope","Windows Remote Management - Compatibility Mode (HTTP-In)","Compatibility mode inbound rule for Windows Remote Management via WS-Management. [TCP 80]","Windows Remote Management (Compatibility)","@FirewallAPI.dll,-30252","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","WINRM-HTTP-Compat-In-TCP","Windows Remote Management - Compatibility Mode (HTTP-In)","Compatibility mode inbound rule for Windows Remote Management via WS-Management. [TCP 80]","Windows Remote Management (Compatibility)","@FirewallAPI.dll,-30252","Private, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","1","Microsoft-Windows-Troubleshooting-HTTP-HTTPS-Out","Recommended Troubleshooting Client (HTTP/HTTPS Out)","Allow outbound HTTP/HTTPS traffic from Recommended Troubleshooting Client","Recommended Troubleshooting","@%SystemRoot%\system32\firewallapi.dll,-53500","Any","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","Wininit-Shutdown-In-Rule-TCP-RPC","Inbound Rule for Remote Shutdown (TCP-In)","Inbound rule for the Remote Shutdown via dynamic RPC/TCP.","Remote Shutdown","@firewallapi.dll,-36751","Any","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","Wininit-Shutdown-In-Rule-TCP-RPC-EPMapper","Inbound Rule for Remote Shutdown (RPC-EP-In)","Inbound rule for the RPCSS service to allow RPC/TCP traffic","Remote Shutdown","@firewallapi.dll,-36751","Any","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","MSDTC-In-TCP-NoScope","Distributed Transaction Coordinator (TCP-In)","Inbound rule to allow traffic for the Distributed Transaction Coordinator. [TCP]","Distributed Transaction Coordinator","@FirewallAPI.dll,-33502","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","MSDTC-Out-TCP-NoScope","Distributed Transaction Coordinator (TCP-Out)","Outbound rule to allow traffic for the Distributed Transaction Coordinator. [TCP]","Distributed Transaction Coordinator","@FirewallAPI.dll,-33502","Domain","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","MSDTC-KTMRM-In-TCP-NoScope","Distributed Transaction Coordinator (RPC)","Inbound rule for the Kernel Transaction Resource Manager for Distributed Transaction Coordinator service to be remotely managed via RPC/TCP.","Distributed Transaction Coordinator","@FirewallAPI.dll,-33502","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","MSDTC-RPCSS-In-TCP-NoScope","Distributed Transaction Coordinator (RPC-EPMAP)","Inbound rule for the RPCSS service to allow RPC/TCP traffic for the Kernel Transaction Resource Manager for Distributed Transaction Coordinator service.","Distributed Transaction Coordinator","@FirewallAPI.dll,-33502","Domain","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","MSDTC-In-TCP","Distributed Transaction Coordinator (TCP-In)","Inbound rule to allow traffic for the Distributed Transaction Coordinator. [TCP]","Distributed Transaction Coordinator","@FirewallAPI.dll,-33502","Private, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","MSDTC-Out-TCP","Distributed Transaction Coordinator (TCP-Out)","Outbound rule to allow traffic for the Distributed Transaction Coordinator. [TCP]","Distributed Transaction Coordinator","@FirewallAPI.dll,-33502","Private, Public","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","MSDTC-KTMRM-In-TCP","Distributed Transaction Coordinator (RPC)","Inbound rule for the Kernel Transaction Resource Manager for Distributed Transaction Coordinator service to be remotely managed via RPC/TCP.","Distributed Transaction Coordinator","@FirewallAPI.dll,-33502","Private, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","MSDTC-RPCSS-In-TCP","Distributed Transaction Coordinator (RPC-EPMAP)","Inbound rule for the RPCSS service to allow RPC/TCP traffic for the Kernel Transaction Resource Manager for Distributed Transaction Coordinator service.","Distributed Transaction Coordinator","@FirewallAPI.dll,-33502","Private, Public","1","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RemoteAssistance-In-TCP-EdgeScope","Remote Assistance (TCP-In)","Inbound rule for Remote Assistance traffic. [TCP]","Remote Assistance","@FirewallAPI.dll,-33002","Public","1","2","3","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
"WIN10-01","2","RemoteAssistance-Out-TCP","Remote Assistance (TCP-Out)","Outbound rule for Remote Assistance traffic. [TCP]","Remote Assistance","@FirewallAPI.dll,-33002","Public","2","2","0","False","False",,"0","The rule was parsed successfully from the store.","1","PersistentStore","1","localhost","68fc54a2-3501-4a91-9aab-e479bb8dfb8a","False"
