"ComputerName","Name","ProcessID","ParentProcessName","ParentProcessID","ServiceInfo","StartTime","Duration","CPU","TotalProcessorTime","NetworkConnections","NetworkConnectionCount","CommandLine","Path","WorkingSet","MemoryUsage","MD5Hash","SignerCertificate","StatusMessage","SignerCompany","Company","Product","ProductVersion","Description","Modules","ModuleCount","Threads","ThreadCount","Handle","Handles","HandleCount","Owner","OwnerSID","PSShowComputerName","PSComputerName","RunspaceId"
"WIN10-01","Idle","0","Idle","0","AJRouter [Manual Start By NT AUTHORITY\LocalService]
",,,,,,"0",,,"8192","8 KB",,,,,,,,,,"0","0","1",,"0","0",,,"True","localhost","78f32896-20cd-4258-a54c-befa7ed32626"
"WIN10-01","System","4","Idle","0",,"3/3/2021 10:41:38 AM","00:07:05.3636900","3.421875","00:00:03.4218750","[Listen] ::;47001 <--> ::;0 [03/03/2021 07:41:45]
[Established] fe80::91b4:e80e:4bbf:821c%9;5985 <--> fe80::f000:fdd2:8308:c686%9;63714 [03/03/2021 07:48:43]
[Established] fe80::91b4:e80e:4bbf:821c%9;5985 <--> fe80::f000:fdd2:8308:c686%9;63710 [03/03/2021 07:48:42]
[Listen] ::;5985 <--> ::;0 [03/03/2021 07:41:45]
[Listen] ::;5357 <--> ::;0 [03/03/2021 07:41:53]
[Listen] ::;445 <--> ::;0 [03/03/2021 07:41:44]
[Established] 10.10.10.101;5985 <--> 10.10.10.100;63717 [03/03/2021 07:48:43]
[Listen] 169.254.130.28;139 <--> 0.0.0.0;0 [03/03/2021 07:41:51]
[Listen] 10.10.10.101;139 <--> 0.0.0.0;0 [03/03/2021 07:41:45]","9",,,"90112","88 KB",,,,,,,,,,"0","12,16,20,24,28,32,36,40,44,48,56,60,64,68,80,84,88,92,96,100,104,112,116,120,128,132,136,140,144,148,152,156,164,168,172,176,180,184,188,192,196,200,204,208,212,216,220,224,228,232,236,240,244,248,252,256,260,264,276,280,284,288,292,296,300,304,308,312,316,320,324,332,336,344,348,352,356,360,364,368,372,376,380,388,392,396,408,436,500,524,528,532,536,540,600,880,1840,1844,1848,1852,1856,1860,1912,1936,2092,2200,2216,2220,2224,2372,2376,2428,2564,2588,2592,2596,2648,2908,2948,2500,2476,2516,2944,3088,3092,2120,3412,1004,1916","129",,"1665","1665",,,"True","localhost","78f32896-20cd-4258-a54c-befa7ed32626"
"WIN10-01","Registry","72","System","4",,"3/3/2021 10:41:37 AM","00:07:06.8135712","0.328125","00:00:00.3281250",,"0",,,"11636736","11.1 MB",,,,,,,,,,"0","76,476,480,484","4",,"0","0","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","78f32896-20cd-4258-a54c-befa7ed32626"
"WIN10-01","smss","400","System","4",,"3/3/2021 10:41:38 AM","00:07:05.3620277","0.078125","00:00:00.0781250",,"0",,,"438272","428 KB",,,,,,,,,,"0","404,416","2",,"53","53","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","78f32896-20cd-4258-a54c-befa7ed32626"
"WIN10-01","csrss","504",,"492",,"3/3/2021 10:41:39 AM","00:07:04.3869641","0.140625","00:00:00.1406250",,"0",,,"2502656","2.39 MB",,,,,,,,,,"0","516,544,552,556,560,592,616,624,872","9",,"344","344","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","78f32896-20cd-4258-a54c-befa7ed32626"
"WIN10-01","wininit","572",,"492",,"3/3/2021 10:41:39 AM","00:07:04.3360906","0.046875","00:00:00.0468750","[Listen] ::;49665 <--> ::;0 [03/03/2021 07:41:40]
[Listen] 0.0.0.0;49665 <--> 0.0.0.0;0 [03/03/2021 07:41:40]","2",,,"3584000","3.42 MB",,,,,,,,,,"0","576","1",,"164","164","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","78f32896-20cd-4258-a54c-befa7ed32626"
"WIN10-01","csrss","580","svchost","564",,"3/3/2021 10:41:39 AM","00:07:04.3317914","0.078125","00:00:00.0781250",,"0",,,"2654208","2.53 MB",,,,,,,,,,"0","608,620,644,652,656,660,692,728,732,956","10",,"167","167","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","78f32896-20cd-4258-a54c-befa7ed32626"
"WIN10-01","services","632","wininit","572",,"3/3/2021 10:41:40 AM","00:07:04.2954338","0.609375","00:00:00.6093750","[Listen] ::;49670 <--> ::;0 [03/03/2021 07:41:45]
[Listen] 0.0.0.0;49670 <--> 0.0.0.0;0 [03/03/2021 07:41:45]","2",,,"6512640","6.21 MB",,,,,,,,,,"0","764,884,1924,2712,2884,724","6",,"357","357","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","78f32896-20cd-4258-a54c-befa7ed32626"
"WIN10-01","winlogon","664","svchost","564",,"3/3/2021 10:41:40 AM","00:07:04.2818056","0.078125","00:00:00.0781250",,"0","winlogon.exe","C:\Windows\system32\winlogon.exe","4706304","4.49 MB","A4D74C4A92007E3D6B893187F67DEA65C15A0A551E1F8956685D115A3F202958","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Windows Logon Application","winlogon.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll sechost.dll RPCRT4.dll combase.dll ucrtbase.dll advapi32.dll powrprof.dll UMPDC.dll profapi.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll IMM32.DLL winsta.dll SspiCli.dll USERENV.dll profext.dll ntmarta.dll Bcrypt.dll bcryptprimitives.dll firewallapi.dll DNSAPI.dll IPHLPAPI.DLL NSI.dll fwbase.dll uxinit.dll shcore.dll dwmapi.dll UxTheme.dll CRYPT32.dll DPAPI.dll CRYPTBASE.dll dwminit.dll apphelp.dll","40","668,968","2","4756","211","211","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","78f32896-20cd-4258-a54c-befa7ed32626"
"WIN10-01","lsass","676","wininit","572","KeyIso [Manual Start By LocalSystem]
","3/3/2021 10:41:40 AM","00:07:04.2767849","0.46875","00:00:00.4687500","[Listen] ::;49668 <--> ::;0 [03/03/2021 07:41:45]
[Listen] ::;49664 <--> ::;0 [03/03/2021 07:41:40]
[Listen] 0.0.0.0;49668 <--> 0.0.0.0;0 [03/03/2021 07:41:45]
[Listen] 0.0.0.0;49664 <--> 0.0.0.0;0 [03/03/2021 07:41:40]","4","C:\Windows\system32\lsass.exe","C:\Windows\system32\lsass.exe","13504512","12.88 MB","56E91451FEAD9946ACA8E2F0AAE99FDEA302FD90F0708F68013BDDEDAB580F3B","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.546","Local Security Authority Process","lsass.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll RPCRT4.dll lsasrv.dll ucrtbase.dll SspiCli.dll WS2_32.dll sechost.dll WLDAP32.dll MSASN1.dll samsrv.dll bcrypt.dll CRYPT32.dll ncrypt.dll NTASN1.dll Wldp.dll msvcrt.dll advapi32.dll bcryptprimitives.dll msprivs.DLL netprovfw.dll JOINUTIL.DLL negoexts.DLL CRYPTBASE.dll CRYPTSP.dll kerberos.DLL msvcp_win.dll KerbClientShared.dll cryptdll.dll mswsock.dll msv1_0.DLL NtlmShared.dll netlogon.DLL gmsaclient.dll DNSAPI.dll netutils.dll logoncli.dll powrprof.dll USERENV.dll IPHLPAPI.DLL NSI.dll UMPDC.dll tspkg.DLL pku2u.DLL cloudAP.DLL profapi.dll aadcloudap.dll combase.dll wkscli.dll msvcp110_win.dll MicrosoftAccountCloudAP.dll DPAPI.DLL rsaenh.dll wdigest.DLL schannel.DLL efslsaext.dll shcore.dll dpapisrv.dll SspiSrv.dll winsta.dll KDCPW.DLL scecli.DLL secur32.dll AUTHZ.dll gpapi.dll wevtapi.dll keyiso.dll NCRYPTPROV.DLL ngcpopkeysrv.dll OLEAUT32.dll cfgmgr32.dll DEVOBJ.dll PCPKsp.dll ntmarta.dll tbs.dll imagehlp.dll ncryptsslp.dll dssenh.dll mskeyprotect.dll rasadhlp.dll fwpuclnt.dll DSPARSE.dll ntdsapi.dll winbrand.dll","86","708,712,716,720,740,744,520,2264,816","9","6692","982","982","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","78f32896-20cd-4258-a54c-befa7ed32626"
"WIN10-01","svchost","792","services","632","BrokerInfrastructure [Auto Start By LocalSystem]
","3/3/2021 10:41:40 AM","00:07:04.1087032","0.40625","00:00:00.4062500",,"0","C:\Windows\system32\svchost.exe -k DcomLaunch -p","C:\Windows\system32\svchost.exe","13586432","12.96 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll umpnpmgr.dll msvcrt.dll WLDP.DLL advapi32.dll umpo.dll UMPDC.dll slc.dll sppc.dll umpoext.dll cfgmgr32.dll combase.dll shcore.dll powrprof.dll tdh.dll msvcp_win.dll dxgi.dll win32u.dll gdi32.dll gdi32full.dll USER32.dll gpapi.dll HID.DLL windows.storage.dll shlwapi.dll rpcss.dll bcryptPrimitives.dll SspiCli.dll psmsrv.dll kernel.appcore.dll psmserviceexthost.dll RMCLIENT.dll IPHLPAPI.DLL wer.dll lsm.dll dwmapi.dll WS2_32.dll mswsock.dll wshhyperv.dll SYSNTFY.dll bisrv.dll OLEAUT32.dll ResourcePolicyClient.dll EventAggregation.dll ntmarta.dll DEVOBJ.dll clbcatq.dll Userenv.dll embeddedmodesvcapi.dll bcrypt.dll resourcepolicyserver.dll CRYPT32.dll CRYPTSP.dll systemeventsbrokerserver.dll BrokerLib.dll DAB.dll lsmproxy.dll usermgrcli.dll CRYPTBASE.DLL bi.dll rsaenh.dll profapi.dll WINNSI.DLL NSI.dll","70","796,876,900,920,952,960,424,420,508,1224","10","3608","682","682","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","78f32896-20cd-4258-a54c-befa7ed32626"
"WIN10-01","fontdrvhost","800","winlogon","664",,"3/3/2021 10:41:40 AM","00:07:04.0626670","0","00:00:00",,"0","""fontdrvhost.exe""","C:\Windows\system32\fontdrvhost.exe","1658880","1.58 MB","418FBE7F21915384A1A87010DE7CDBF86690B497999547E6C5BE93FBA8E91FF7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.546","Usermode Font Driver Host","fontdrvhost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcp_win.dll ucrtbase.dll win32u.dll","7","804,824,828,832,836","5","3856","39","39","Font Driver Host\UMFD-1","S-1-5-96-0-1","True","localhost","78f32896-20cd-4258-a54c-befa7ed32626"
"WIN10-01","fontdrvhost","808","wininit","572",,"3/3/2021 10:41:40 AM","00:07:04.0506049","0.015625","00:00:00.0156250",,"0","""fontdrvhost.exe""","C:\Windows\system32\fontdrvhost.exe","1499136","1.43 MB","418FBE7F21915384A1A87010DE7CDBF86690B497999547E6C5BE93FBA8E91FF7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.546","Usermode Font Driver Host","fontdrvhost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcp_win.dll ucrtbase.dll win32u.dll","7","812,844,848,852,856","5","6880","39","39","Font Driver Host\UMFD-0","S-1-5-96-0-0","True","localhost","78f32896-20cd-4258-a54c-befa7ed32626"
"WIN10-01","svchost","892","services","632","RpcEptMapper [Auto Start By NT AUTHORITY\NetworkService]
","3/3/2021 10:41:40 AM","00:07:03.8255097","0.40625","00:00:00.4062500","[Listen] ::;135 <--> ::;0 [03/03/2021 07:41:40]
[Listen] 0.0.0.0;135 <--> 0.0.0.0;0 [03/03/2021 07:41:40]","2","C:\Windows\system32\svchost.exe -k RPCSS -p","C:\Windows\system32\svchost.exe","7573504","7.22 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll rpcepmap.dll WLDP.DLL msvcrt.dll advapi32.dll sspicli.dll RpcRtRemote.dll rpcss.dll bcryptPrimitives.dll combase.dll WS2_32.dll FirewallAPI.dll DNSAPI.dll IPHLPAPI.DLL NSI.dll fwbase.dll mswsock.dll powrprof.dll UMPDC.dll wshhyperv.dll clbcatq.dll fwpuclnt.dll bcrypt.dll kernel.appcore.dll wtsapi32.dll WINSTA.dll OLEAUT32.dll msvcp_win.dll","34","896,912,928,492,3556,272,3084,472,948","9","4196","668","668","NT AUTHORITY\NETWORK SERVICE","S-1-5-20","True","localhost","78f32896-20cd-4258-a54c-befa7ed32626"
"WIN10-01","dwm","976","winlogon","664",,"3/3/2021 10:41:40 AM","00:07:03.7158999","0.1875","00:00:00.1875000",,"0","""dwm.exe""","C:\Windows\system32\dwm.exe","20193280","19.26 MB","18B84DF6110F4A23660A256E558BCE4F5FC0D47678E4D1F9F8188DD490E5B293","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Desktop Window Manager","dwm.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll apphelp.dll ucrtbase.dll advapi32.dll msvcrt.dll sechost.dll RPCRT4.dll gdi32.dll win32u.dll gdi32full.dll msvcp_win.dll USER32.dll combase.dll dwmredir.dll udwm.dll cfgmgr32.dll dxgi.dll CoreMessaging.dll WS2_32.dll CoreUIComponents.dll SHCORE.dll dwmcore.dll dcomp.dll ntmarta.dll kernel.appcore.dll wintypes.dll bcryptPrimitives.dll powrprof.dll d2d1.dll d3d11.dll D3DCOMPILER_47.dll CRYPTSP.dll IMM32.DLL UMPDC.dll XmlLite.dll uxtheme.dll dwmghost.dll dwmapi.dll avrt.dll ism.dll WINTRUST.dll CRYPT32.dll bcrypt.dll OLEAUT32.dll PROPSYS.dll HID.DLL NInput.dll MSASN1.dll clbcatq.dll windowmanagementapi.dll twinapi.appcore.dll rsaenh.dll CRYPTBASE.dll imagehlp.dll gpapi.dll gameinput.dll Windows.Gaming.Input.dll WindowsCodecs.dll UIAnimation.dll DispBroker.Desktop.dll mscms.dll USERENV.dll ColorAdapterClient.dll OneCoreUAPCommonProxyStub.dll ActXPrxy.dll DispBroker.dll Windows.Graphics.dll wtsapi32.dll WINSTA.dll D3D10Warp.dll dxcore.dll Cabinet.dll wuceffects.dll","76","980,996,1012,1132,1136,1140,1144,1152,1160,1176,1180,1184,1316,1352,1356,3652","16","7104","774","774","Window Manager\DWM-1","S-1-5-90-0-1","True","localhost","78f32896-20cd-4258-a54c-befa7ed32626"
"WIN10-01","LogonUI","984","winlogon","664",,"3/3/2021 10:41:40 AM","00:07:03.7040380","0.375","00:00:00.3750000",,"0","""LogonUI.exe"" /flags:0x2 /state0:0xa3bd2855 /state1:0x41c64e6d","C:\Windows\system32\LogonUI.exe","40427520","38.55 MB","CF01E46C146699F6C0E3DD447043F59BC9438DBBCB9563AF6C60EBC6D82727F2","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Windows Logon User Interface Host","LogonUI.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll combase.dll ucrtbase.dll RPCRT4.dll kernel.appcore.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll IMM32.DLL uxtheme.dll clbcatq.dll logoncontroller.dll SHCORE.dll SHLWAPI.dll UMPDC.dll dxgi.dll sechost.dll powrprof.dll USERENV.dll cfgmgr32.dll SLC.dll sppc.dll advapi32.dll dsreg.dll msvcp110_win.dll cryptsp.dll OLEAUT32.dll CRYPT32.dll dwmapi.dll MSCTF.dll wtsapi32.dll WINSTA.dll Windows.UI.Logon.dll wincorlib.DLL Bcp47Langs.dll Windows.UI.XamlHost.dll MrmCoreR.dll Windows.UI.dll WindowManagementAPI.dll wintypes.dll twinapi.appcore.dll CoreMessaging.dll WS2_32.dll TextInputFramework.dll CoreUIComponents.dll ntmarta.dll InputHost.dll PROPSYS.dll languageoverlayutil.dll bcp47mrm.dll Windows.UI.Xaml.dll iertutil.dll dcomp.dll Windows.UI.Immersive.dll profapi.dll urlmon.dll dwrite.dll Windows.Globalization.dll d3d11.dll d3d10warp.dll dxcore.dll d2d1.dll CredProvDataModel.dll Windows.UI.Xaml.Controls.dll credprovhost.dll SspiCli.dll samcli.dll netutils.dll directmanipulation.dll NetworkIcon.dll IPHLPAPI.DLL NetworkUXBroker.dll credprovs.dll credprovslegacy.dll EthernetMediaManager.dll WINHTTP.dll NSI.dll netprofm.dll SHELL32.dll FaceCredentialProvider.dll SmartcardCredentialProvider.dll windows.storage.dll Wldp.dll Windows.Devices.Enumeration.dll BioCredProv.dll ngckeyenum.dll ncrypt.dll NTASN1.dll cxcredprov.dll ngccredprov.dll wlidcredprov.dll rasplap.dll rtutils.dll CredProv2faHelper.dll StructuredQuery.dll CredProvHelper.dll MSWB7.dll npmproxy.dll DevDispItemProvider.dll Windows.Media.dll shacct.dll SAMLIB.dll TextShaping.dll IDStore.dll bcrypt.dll Windows.ApplicationModel.dll Windows.Graphics.dll windowscodecs.dll wuceffects.dll threadpoolwinrt.dll OneCoreUAPCommonProxyStub.dll PhotoMetadataHandler.dll OneCoreCommonProxyStub.dll policymanager.dll winbio.dll WinSCard.dll DEVOBJ.dll wkscli.dll","125","988,1016,1108,1988,3168,3180,3184,3188,3192,3288,3296,3300","12","5128","621","621","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","78f32896-20cd-4258-a54c-befa7ed32626"
"WIN10-01","svchost","564","services","632","TermService [Manual Start By NT Authority\NetworkService]
","3/3/2021 10:41:40 AM","00:07:03.4805935","0.09375","00:00:00.0937500","[Listen] ::;3389 <--> ::;0 [03/03/2021 07:41:41]
[Listen] 0.0.0.0;3389 <--> 0.0.0.0;0 [03/03/2021 07:41:41]","2","C:\Windows\System32\svchost.exe -k NetworkService","C:\Windows\System32\svchost.exe","6004736","5.73 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll termsrv.dll WS2_32.dll cfgmgr32.dll UMPDC.dll WLDP.DLL advapi32.dll clbcatq.dll lsmproxy.dll rmclient.dll sspicli.dll REGAPI.dll rdpcorets.dll OLEAUT32.dll shcore.dll CRYPT32.dll IPHLPAPI.DLL rfxvmt.dll RDPBASE.dll bcrypt.dll RDPSERVERBASE.dll ntmarta.dll USERENV.dll d3d11.dll dxgi.dll tlscsp.dll CRYPTBASE.dll AUTHZ.dll CRYPTSP.dll ncrypt.dll websocket.dll DPAPI.DLL NTASN1.dll umb.dll PROPSYS.dll SETUPAPI.dll DEVOBJ.dll WINTRUST.dll MSASN1.dll mswsock.dll vmbuspipe.dll winsta.dll","57","452,1064,1080,1088,1268,1272,1328,1336,1368,1388,1400,1408,1424,1448,1452,1460,1472,1476,1480,1488,1492,1500,1508,1512,1516,1560,2668,3660","28","5460","536","536","NT AUTHORITY\NETWORK SERVICE","S-1-5-20","True","localhost","78f32896-20cd-4258-a54c-befa7ed32626"
"WIN10-01","svchost","756","services","632","BITS [Auto Start By LocalSystem]
","3/3/2021 10:41:40 AM","00:07:03.4788621","2.125","00:00:02.1250000","[Listen] ::;49667 <--> ::;0 [03/03/2021 07:41:41]
[Listen] 0.0.0.0;49667 <--> 0.0.0.0;0 [03/03/2021 07:41:41]","2","C:\Windows\system32\svchost.exe -k netsvcs -p","C:\Windows\system32\svchost.exe","57651200","54.98 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll gpsvc.dll SYSNTFY.dll UMPDC.dll nlaapi.dll IPHLPAPI.DLL WLDP.DLL advapi32.dll DSROLE.dll OLEAUT32.dll devicesetupmanager.dll cfgmgr32.dll powrprof.dll USERENV.dll ntmarta.dll SspiCli.dll clbcatq.dll netprofm.dll rmclient.dll schedsvc.dll UBPM.dll EventAggregation.dll AUTHZ.dll WMICLNT.dll bcrypt.dll taskcomp.dll cryptsp.dll CSystemEventsBrokerClient.dll profsvc.dll profapi.dll profsvcext.dll WLDAP32.dll logoncli.dll netutils.dll wkscli.dll gpapi.dll usermgr.dll SHCORE.dll CRYPT32.dll wintypes.dll AppXDeploymentClient.dll TimeBrokerClient.dll WPTaskScheduler.dll netjoin.dll JoinUtil.dll WS2_32.dll mswsock.dll wtsapi32.dll WINSTA.dll DABAPI.dll srvsvc.dll sessenv.dll DismApi.DLL OLE32.dll samcli.dll SCECLI.dll VERSION.dll RdvVmTransport.dll vmbuspipe.dll DEVOBJ.dll XmlLite.dll MSASN1.dll rsaenh.dll DPAPI.dll CRYPTBASE.dll ncrypt.dll NTASN1.dll NTDSAPI.dll SSCORE.DLL sscoreext.dll mi.dll miutils.dll wmidcom.dll FirewallAPI.DLL DNSAPI.dll NSI.dll fwbase.dll ikeext.dll fwpuclnt.dll wmisvc.dll wbemcomn.dll RESUTILS.DLL CLUSAPI.dll dhcpcsvc6.DLL dhcpcsvc.DLL WINNSI.DLL themeservice.dll rasadhlp.dll iphlpsvc.dll NetSetupApi.dll httpprxm.dll adhsvc.dll httpprxc.dll sens.dll browser.dll WINHTTP.dll wevtapi.dll FWPolicyIOMgr.dll npmproxy.dll DevPropMgr.dll PROPSYS.dll DeviceDriverRetrievalClient.dll SETUPAPI.dll newdev.dll DEVRTL.dll DeviceSoftwareInstallationClient.dll drvstore.dll wbemprox.dll WINTRUST.dll vssapi.dll VssTrace.DLL SAMLIB.dll DeviceMetadataRetrievalClient.dll SHLWAPI.DLL Cabinet.dll wer.dll shsvcs.dll FVEAPI.dll wbemcore.dll FastProx.dll esscli.dll wbemsvc.dll wmiutils.dll repdrvfs.dll ProximityService.dll ProximityCommon.dll ProximityCommonPal.dll ProximityServicePAL.dll amsi.dll MpOav.dll wmiprvsd.dll NCObjAPI.DLL wbemess.dll wpnservice.dll wpncore.dll winsqlite3.dll urlmon.dll iertutil.dll RasApi32.dll rasman.dll wlidsvc.dll CLIPC.dll windows.storage.dll HID.DLL policymanager.dll msvcp110_win.dll cryptngc.dll ncryptprov.dll SHELL32.dll wuaueng.dll ESENT.dll wuuhext.dll wuuhosdeployment.dll srvcli.dll UpdatePolicy.dll webio.dll DSPARSE.dll kerberos.DLL cryptdll.dll Windows.CloudStore.dll usermgrcli.dll IDStore.dll shacctprofile.dll qmgr.dll bitsperf.dll FlightSettings.dll bitsigd.dll upnp.dll SSDPAPI.dll ncprov.dll sxs.dll WSMAUTO.DLL WsmSvc.DLL pcwum.dll msv1_0.DLL NtlmShared.dll krnlprov.dll tdh.dll resourcepolicyclient.dll es.dll BitsProxy.dll DDORes.dll Secur32.dll ACTIVEDS.dll adsldpc.dll Comctl32.dll adsldp.dll cscapi.dll profext.dll usosvc.dll tokenbroker.dll TOKENBINDING.dll Windows.ApplicationModel.dll twinapi.appcore.dll OneCoreUAPCommonProxyStub.dll execmodelclient.dll CoreMessaging.dll wpnapps.dll Windows.Networking.Connectivity.dll msxml6.dll","215","468,1068,1112,1124,1156,1228,1240,1252,1324,1380,1504,1772,1788,1792,1796,1828,1832,1896,1900,1948,1984,2028,2040,1048,1784,2052,2124,2164,2260,2292,2624,2704,2804,2916,2932,1872,124,2992,3004,2988,3384,3388,3392,3396,3400,3564,3864,3248,3404,2472,684,972,1028,3444,460,3448,3432,3408,512,840,1536,3980,3972,3224,1544,3724,3452,3956,2644,3792,568,1648,456,704,3492","75","6004","2172","2172","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","78f32896-20cd-4258-a54c-befa7ed32626"
"WIN10-01","svchost","788","services","632","CoreMessagingRegistrar [Auto Start By NT AUTHORITY\LocalService]
","3/3/2021 10:41:40 AM","00:07:03.4728422","0.109375","00:00:00.1093750",,"0","C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork -p","C:\Windows\system32\svchost.exe","8904704","8.49 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll coremessaging.dll WS2_32.dll WLDP.DLL advapi32.dll dps.dll clbcatq.dll taskschd.dll OLEAUT32.dll gpapi.dll wdi.dll pnpts.dll diagperf.dll srumsvc.dll IPHLPAPI.DLL ESENT.dll CRYPTBASE.DLL eeprov.dll shcore.dll DEVOBJ.dll cfgmgr32.dll powrprof.dll UMPDC.dll vfuprov.dll wtsapi32.dll nduprov.dll SspiCli.dll wlanapi.dll wwapi.dll profapi.dll wpnsruprov.dll appsruprov.dll ncuprov.dll NSI.dll WINNSI.DLL energyprov.dll windows.storage.dll shlwapi.dll srumapi.dll ole32.dll netprofm.dll npmproxy.dll dhcpcsvc.DLL WINSTA.dll","59","488,1072,2360,2408,2412,2448,2484,2536,2576,2900,2904,2936","12","8892","333","333","NT AUTHORITY\LOCAL SERVICE","S-1-5-19","True","localhost","78f32896-20cd-4258-a54c-befa7ed32626"
